Assessed Governorate,Assessed District,District PCode,Site Name,Site Name A,Site PCode,Latitude,Longitude,Year of Displacement,Month of displacement  (2015 - 2016),Governorate of Orgin,District of Orgin,District of Orgin PCode,# Conflict IDPs HHs,# Conflict IDP Individuals,# Natural Disaster IDP HHs,# Natural Disaster IDP Individuals,Total IDP HHs,Total IDP Individuals,Avg Family Size,School Buildings,Health Facilities,Religious Buildings,Other Private Building,Other Public Building,Settlements (Grouped of Families) Urban and Rural,Isolated/dispersed settlements (detatched from a location),Rented Accomodation,Host Families Who are Relatives (no rent fee),Host Families Who are not Relatives (no rent fee),Second Home,Unknown,Main Needs,Interview Date,New Round,Source Of Info
Sa'ada,Razih,2205,Al-Salwa,السلوى,2205231022,16.96679,43.31058,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,10-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Ahras,احرس,2205231032,16.97421,43.29723,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Access to income,10-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al Daboush,ال دعبوش,2205231062,16.93908,43.28351,2015,4,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,0,0,3,2,0,0,0,0,0,Shelter/Housing,11-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Sajr,سجر,2205231082,16.9295,43.30451,2015,3,Sa'ada,Razih,2205,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,11-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Farh,فرح,2205241022,16.95416,43.28227,2015,3,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Shelter/Housing,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Alt Jakhrat,الة جخرات,2205241052,16.96036,43.28472,2015,4,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,0,0,2,4,0,1,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Frad,فراد,2205241082,16.98667,43.26527,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Access to income,17-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Buqah,البقعة,2205241102,16.98164,43.27316,2015,3,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,0,0,4,3,0,2,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Qalt Al-Zera,قله الزراع,2205241112,16.98358,43.28263,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Shelter/Housing,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Bajbajah,بجبجة,2205241152,16.99999,43.27087,2015,4,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,0,0,0,3,0,1,0,0,0,Access to income,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Thari,الذاري,2205241192,16.95222,43.28494,2015,3,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,1,0,2,4,0,0,0,0,0,Shelter/Housing,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Zawyah,الزاويه,2205251012,16.95601,43.25169,2015,3,Sa'ada,Razih,2205,11,66,0,0,11,66,6,0,0,0,2,0,3,4,0,2,0,0,0,Food,12-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Gharbi Shaban,غربي شعبان,2205251032,16.94352,43.2356,2015,3,Sa'ada,Razih,2205,17,102,0,0,17,102,6,0,0,0,4,0,5,6,0,2,0,0,0,Access to income,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Jalah,جلة,2205251042,16.96609,43.24718,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,0,0,3,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Masan,المسن,2205261012,16.97431,43.21961,2015,3,Sa'ada,Razih,2205,12,72,0,0,12,72,6,0,0,0,2,0,3,5,0,2,0,0,0,Access to income,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Makhader,المخادر,2205261032,16.96492,43.21801,2015,3,Sa'ada,Razih,2205,6,36,0,0,6,36,6,0,0,0,2,0,0,4,0,0,0,0,0,Access to income,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Hawali,حوالي,2205271012,17.0012,43.22118,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,0,0,0,4,0,0,0,0,0,Food,12-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Thahrat,الثهرات,2205271032,16.95809,43.26155,2015,3,Sa'ada,Razih,2205,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Maqran,المقران,2205271042,16.99697,43.22339,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,0,0,0,5,0,0,0,0,0,Shelter/Housing,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Hbrah,الحبره,2205281012,16.99123,43.19744,2015,3,Sa'ada,Razih,2205,12,72,0,0,12,72,6,0,0,0,2,0,4,6,0,0,0,0,0,Access to income,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Shoayb,شعيب,2205281022,16.95948,43.20105,2015,3,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,0,0,3,3,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Ghailan,غيلان,2205291032,16.89402,43.28509,2015,4,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,2,0,0,3,0,0,0,0,0,Access to income,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Dahwan Bani Malec,دهوان بني مالك,2205291042,16.89891,43.28095,2015,3,Sa'ada,Razih,2205,10,60,0,0,10,60,6,0,0,0,3,0,3,4,0,0,0,0,0,Access to income,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Maten,المعطن,2205301062,16.98811,43.23163,2015,4,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,0,0,0,4,0,0,0,0,0,Access to income,17-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Sowar Al-Asfal,صوار الاسفل,2205301072,16.99416,43.23188,2015,3,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Shelter/Housing,17-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Qeis,قيس,2205301082,17.00002,43.24573,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,2,0,0,2,0,1,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Alat Al-Merah,اله الميره,2205301102,16.97627,43.25089,2015,3,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,2,0,2,3,0,0,0,0,0,Food,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Mashbah,المشبة,2205301132,16.96774,43.26556,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Shelter/Housing,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Thahrat,الثهرات,2205301142,,,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,0,0,0,3,0,1,0,0,0,Food,10-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Masouh,المسوح,2205301172,16.98821,43.2434,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,1,0,0,3,0,0,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Boqat Bani Safwan,بقعة بني صفوان,2205311012,16.95281,43.22109,2015,4,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,1,0,4,4,0,0,0,0,0,Access to income,16-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Shurfah,الشرفة,2205311042,16.91729,43.21391,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,2,0,0,3,0,0,0,0,0,Access to income,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Huson,الحصون,2205311052,16.93242,43.22565,2015,4,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,1,0,2,2,0,0,0,0,0,Access to income,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,"Thaherah Alhansh,Alhatheerah",ثاهرة الحنش والحثيرة,2205311072,16.93451,43.22294,2015,4,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,2,0,3,0,0,2,0,0,0,Access to income,18-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Masoua,مسوع,2205311092,16.95106,43.20902,2015,4,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,2,0,0,2,0,0,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Howfah,الحوفة,2205311112,16.9141,43.22146,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,1,0,0,2,0,2,0,0,0,Access to income,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Nadheer,النظير,2205320021,16.90961248,43.25855084,2015,4,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,0,0,0,3,0,2,0,0,0,Food,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Amairah,العميرة,2205321012,16.90541,43.25385,2015,3,Sa'ada,Razih,2205,15,90,0,0,15,90,6,0,0,0,3,0,5,5,0,2,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Orabah,عرابة,2205321022,16.90821,43.2674,2015,3,Sa'ada,Razih,2205,7,42,0,0,7,42,6,0,0,0,0,0,2,3,0,2,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Barek,البرك,2205321032,16.92022,43.26146,2015,3,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,2,0,3,3,0,1,0,0,0,Shelter/Housing,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Shabab Dahwan,شباب دهوان,2205321042,16.88747,43.2693,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,0,0,0,4,0,1,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Sharaw,الشعراو,2205321052,16.90065,43.27221,2015,3,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,2,0,2,4,0,1,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Mashrouqah,مشروقة,2205321062,16.90631,43.2782,2015,3,Sa'ada,Razih,2205,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Jahwat Jaber,جهوة جابر,2205331062,16.91257,43.24534,2015,4,Sa'ada,Razih,2205,6,36,0,0,6,36,6,0,0,0,3,0,0,3,0,0,0,0,0,Access to income,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Thaher,الثاهر,2205331082,,,2015,3,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,3,0,0,0,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Macreb,المكرب,2205341012,16.89448,43.28909,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,2,0,0,3,0,0,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Jawah,الجوه,2205341042,16.88419,43.28645,2015,4,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,0,0,3,6,0,0,0,0,0,Shelter/Housing,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Masbah,المصبح,2205341052,16.87493,43.25204,2015,3,Sa'ada,Razih,2205,10,60,0,0,10,60,6,0,0,0,0,0,4,6,0,0,0,0,0,Food,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Khalb Al-Shawareq,خلب الشوارق,2205341062,,,2015,4,Sa'ada,Razih,2205,15,90,0,0,15,90,6,0,0,0,3,0,5,7,0,0,0,0,0,Access to income,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Harf,الحرف,2205341072,16.87734,43.2674,2015,3,Sa'ada,Razih,2205,6,36,0,0,6,36,6,0,0,0,0,0,2,3,0,1,0,0,0,Food,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Thomran,ثومران,2205341082,16.90555,43.30484,2015,4,Sa'ada,Razih,2205,16,96,0,0,16,96,6,0,0,0,3,0,5,8,0,0,0,0,0,Food,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Hanak,الحناك,2205341092,,,2015,3,Sa'ada,Razih,2205,8,48,0,0,8,48,6,0,0,0,0,0,4,4,0,0,0,0,0,Shelter/Housing,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Muhaymalah,المهيملة,2205341122,,,2015,4,Sa'ada,Razih,2205,6,36,0,0,6,36,6,0,0,0,0,0,0,6,0,0,0,0,0,Food,25-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Qalat Hajeb,قلة حاجب,2205351032,16.86453,43.28143,2015,4,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,1,0,0,4,0,0,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Helf,الحلف,2205351042,16.88321,43.28385,2015,3,Sa'ada,Razih,2205,5,30,0,0,5,30,6,0,0,0,2,0,0,2,0,1,0,0,0,Household Items (NFI),24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Talan,طلان,2205361032,16.86359,43.25843,2015,4,Sa'ada,Razih,2205,3,18,0,0,3,18,6,0,0,0,0,0,0,3,0,0,0,0,0,Access to income,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Hayfah,الحيفة,2205361042,16.84898,43.25212,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,2,0,2,0,0,0,0,0,0,Household Items (NFI),24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,Al-Manzel,المنزل,2205361052,16.84252,43.25842,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,1,0,0,3,0,0,0,0,0,Access to income,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,,ثالبة,2205999002,,,2015,3,Sa'ada,Razih,2205,4,24,0,0,4,24,6,0,0,0,2,0,0,0,0,2,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,,بركان,2205999008,,,2015,4,Sa'ada,Razih,2205,6,36,0,0,6,36,6,0,0,0,1,0,0,3,0,2,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,,شرقي العريش,2205999010,,,2015,4,Sa'ada,Razih,2205,9,54,0,0,9,54,6,0,0,0,0,0,3,5,0,0,0,1,0,Food,19-Nov-16,7,UNHCR/PMT
Sa'ada,Razih,2205,,وادي النصاري,2205999013,,,2015,3,Sa'ada,Razih,2205,8,48,0,0,8,48,6,0,0,0,2,0,2,4,0,0,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Al-Taleh,الطاله,2211250020,16.93635092,43.75874837,2015,3,Sa'ada,Haydan,2208,7,42,0,0,7,42,6,0,0,0,0,0,0,0,2,3,2,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Al-Abdein,العبدين,2215221012,16.91244,43.77458,2015,3,Sa'ada,Sa'adah,2215,64,384,0,0,64,384,6,0,0,0,0,0,0,0,54,8,2,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Al-Jabajeb,الجباجب,2215221022,,,2015,3,Sa'ada,Sahar,2211,42,252,0,0,42,252,6,0,0,0,0,0,0,0,26,11,5,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Gharaz,غراز,2215221032,16.92485,43.75275,2015,3,Sa'ada,Razih,2205,44,264,0,0,44,264,6,0,0,0,0,0,0,0,28,10,6,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Al Khameis,ال خميس,2215221042,,,2015,3,Sa'ada,Majz,2210,82,492,0,0,82,492,6,0,0,0,0,0,0,0,75,3,4,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Al-Neid,النيد,2215221062,16.90763,43.77589,2015,3,Sa'ada,Sa'adah,2215,16,96,0,0,16,96,6,0,0,0,0,0,0,0,9,4,3,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,Beer Damnan,بير دمنان,2215221072,16.91442,43.77785,2015,3,Sa'ada,Haydan,2208,10,60,0,0,10,60,6,0,0,0,0,0,0,0,8,2,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,ال جميده,2215999001,,,2015,3,Sa'ada,Sahar,2211,5,30,0,0,5,30,6,0,0,0,0,0,0,0,5,0,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,البركه,2215999002,,,2015,3,Sa'ada,Haydan,2208,19,114,0,0,19,114,6,0,0,0,0,0,0,0,12,3,4,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,البقلات,2215999003,,,2015,3,Sa'ada,Haydan,2208,21,126,0,0,21,126,6,0,0,0,0,0,0,0,17,1,3,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,التوت,2215999004,,,2015,3,Sa'ada,Sa'adah,2215,6,36,0,0,6,36,6,0,0,0,0,0,0,0,6,0,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الثقافي,2215999005,,,2015,3,Sa'ada,Saqayn,2209,29,174,0,0,29,174,6,0,0,0,0,0,0,0,22,2,5,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الجربه,2215999006,,,2015,3,Sa'ada,Haydan,2208,8,48,0,0,8,48,6,0,0,0,0,0,0,0,5,1,2,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الجرفه,2215999007,,,2015,3,Sa'ada,Haydan,2208,11,66,0,0,11,66,6,0,0,0,0,0,0,0,11,0,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الجوازات,2215999009,,,2015,3,Sa'ada,Haydan,2208,39,234,0,0,39,234,6,0,0,0,0,0,0,0,36,2,1,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الحاكم,2215999010,,,2015,3,Sa'ada,Sa'adah,2215,15,90,0,0,15,90,6,0,0,0,0,0,0,0,9,1,5,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الحجار,2215999011,,,2015,3,Sa'ada,Haydan,2208,12,72,0,0,12,72,6,0,0,0,0,0,0,0,5,4,3,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الداعي,2215999012,,,2015,3,Sa'ada,Haydan,2208,10,60,0,0,10,60,6,0,0,0,0,0,0,0,10,0,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الدرب,2215999013,,,2015,3,Sa'ada,Sahar,2211,13,78,0,0,13,78,6,0,0,0,0,0,0,0,7,6,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الدوار,2215999014,,,2015,3,Sa'ada,Sa'adah,2215,8,48,0,0,8,48,6,0,0,0,0,0,0,0,5,3,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الروضه,2215999015,,,2015,12,Sa'ada,Sa'adah,2215,15,90,0,0,15,90,6,0,0,0,0,0,0,0,10,3,2,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الريمي,2215999016,,,2015,3,Sa'ada,Haydan,2208,35,210,0,0,35,210,6,0,0,0,0,0,0,0,23,6,6,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الزاهر,2215999017,,,2015,3,Sa'ada,Sahar,2211,7,42,0,0,7,42,6,0,0,0,0,0,0,0,3,2,2,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الزبيري,2215999018,,,2015,3,Sa'ada,Haydan,2208,20,120,0,0,20,120,6,0,0,0,0,0,0,0,18,2,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,السفال,2215999019,,,2015,3,Sa'ada,Haydan,2208,8,48,0,0,8,48,6,0,0,0,0,0,0,0,5,3,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,السلام,2215999020,,,2015,3,Sa'ada,Haydan,2208,93,558,0,0,93,558,6,0,0,0,0,0,0,0,75,8,10,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الشارع العام,2215999021,,,2015,3,Sa'ada,Haydan,2208,35,210,0,0,35,210,6,0,0,0,0,0,0,0,26,2,7,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الشمري,2215999022,,,2015,3,Sa'ada,Haydan,2208,7,42,0,0,7,42,6,0,0,0,0,0,0,0,7,0,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,الغمري,2215999024,,,2015,3,Sa'ada,Haydan,2208,25,150,0,0,25,150,6,0,0,0,0,0,0,0,22,3,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,القحوم,2215999025,,,2015,12,Sa'ada,Sahar,2211,20,120,0,0,20,120,6,0,0,0,0,0,0,0,15,3,2,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المسلحقات,2215999026,,,2015,3,Sa'ada,Haydan,2208,18,108,0,0,18,108,6,0,0,0,0,0,0,0,11,3,4,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المصموط,2215999027,,,2015,3,Sa'ada,Sa'adah,2215,8,48,0,0,8,48,6,0,0,0,0,0,0,0,4,2,2,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المعلا,2215999028,,,2015,3,Sa'ada,Haydan,2208,36,216,0,0,36,216,6,0,0,0,0,0,0,0,32,2,2,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المواصلات,2215999029,,,2015,3,Sa'ada,Haydan,2208,22,132,0,0,22,132,6,0,0,0,0,0,0,0,19,1,2,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,النجار,2215999030,,,2015,3,Sa'ada,Haydan,2208,10,60,0,0,10,60,6,0,0,0,0,0,0,0,5,1,4,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,بن سلمان,2215999034,,,2015,3,Sa'ada,Haydan,2208,52,312,0,0,52,312,6,0,0,0,0,0,0,0,41,6,5,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,بير دام,2215999035,,,2015,3,Sa'ada,Haydan,2208,5,30,0,0,5,30,6,0,0,0,0,0,0,0,3,2,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,حاره القصر,2215999036,,,2015,3,Sa'ada,Saqayn,2209,8,48,0,0,8,48,6,0,0,0,0,0,0,0,8,0,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,حفرنجوم,2215999037,,,2015,3,Sa'ada,Sa'adah,2215,10,60,0,0,10,60,6,0,0,0,0,0,0,0,7,2,1,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,شيبان,2215999039,,,2015,3,Sa'ada,Majz,2210,12,72,0,0,12,72,6,0,0,0,0,0,0,0,10,0,2,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,عكابه,2215999040,,,2015,3,Sa'ada,Sahar,2211,2,12,0,0,2,12,6,0,0,0,0,0,0,0,0,2,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,قحزه,2215999042,,,2015,12,Sa'ada,Haydan,2208,176,"1,056",0,0,176,"1,056",6,0,0,0,0,0,0,0,141,16,19,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,مخزان,2215999044,,,2015,3,Sa'ada,Haydan,2208,18,108,0,0,18,108,6,0,0,0,0,0,0,0,16,2,0,0,0,Food,16-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,نسرين,2215999045,,,2015,3,Sa'ada,Haydan,2208,6,36,0,0,6,36,6,0,0,0,0,0,0,0,3,0,3,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,نوح,2215999046,,,2015,12,Sa'ada,Haydan,2208,9,54,0,0,9,54,6,0,0,0,0,0,0,0,9,0,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المقاش,2215999048,,,2015,12,Sa'ada,Haydan,2208,7,42,0,0,7,42,6,0,0,0,0,0,0,0,7,0,0,0,0,Food,22-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,المنصور,2215999049,,,2015,10,Sa'ada,Sa'adah,2215,14,84,0,0,14,84,6,0,0,0,0,0,0,0,14,0,0,0,0,Food,24-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,بير يعقوب,2215999051,,,2015,3,Sa'ada,Haydan,2208,1,6,0,0,1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,Food,13-Nov-16,7,UNHCR/PMT
Sa'ada,Sa'adah,2215,,يرسم,2215999053,,,2015,5,Sa'ada,Baqim,2201,3,18,0,0,3,18,6,0,0,0,0,0,0,0,3,0,0,0,0,Food,17-Nov-16,7,UNHCR/PMT
Sa'ada,Sahar,2211,Al-Hesn (Fort),الحصن,2211221012,16.76098,43.74779,2015,4,Sa'ada,Sa'adah,2215,144,864,0,0,144,864,6,0,0,0,0,0,0,0,94,31,19,0,0,Food,12-Nov-16,7,UNHCR/PMT
Sa'ada,Sahar,2211,Al-Darb,الدرب,2211221022,,,2015,4,Sa'ada,Haydan,2208,40,240,0,0,40,240,6,0,0,0,0,0,0,0,24,9,7,0,0,Food,12-Nov-16,7,UNHCR/PMT
Sa'ada,Sahar,2211,Al-Alabi,العلابي,2211221042,16.72445,43.68337,2015,4,Sa'ada,Sa'adah,2215,52,312,0,0,52,312,6,0,0,0,0,0,0,0,35,10,7,0,0,Food,12-Nov-16,7,UNHCR/PMT
